Stock,EventD,ER_Date,ER_A/B,Div_Date,OptionEX,OView,Buy_%,Sell_%,C/P,Strike,StockV,Rank,Avg_Price,Volume,OIa,OI_Change,MillionD,MaxD,Huge
EFX,180718.0,20180725.0,amc,,180720.0,Up,70.0,30.0,C,110.0,126.2,115.0,15.95,2200.0,2441.0,-2200.0,-3.509,3.509,1---1
ROKU,180718.0,20180808.0,amc,,180817.0,Down,99.46,0.02,P,50.0,49.5,99.0,3.95,8724.0,734.0,8663.0,3.4219999999999997,3.4219999999999997,1---1
ROKU,180718.0,20180808.0,amc,,180817.0,Down,4.19,18.85,C,50.0,49.5,99.0,4.152,11695.0,5072.0,7709.0,3.201,3.4219999999999997,1---1
ROKU,180718.0,20180808.0,amc,,180727.0,Down,25.17,69.03,C,50.0,49.5,99.0,1.91,3703.0,1486.0,2692.0,0.514,3.4219999999999997,1---1
GLD,180718.0,,,,180817.0,Up,60.21,28.75,C,116.0,116.31,100.0,1.569,24789.0,2076.0,20374.0,3.196,3.196,1---1
GLD,180718.0,,,,180921.0,Up,74.11,4.76,C,117.0,116.31,99.0,1.885,8137.0,3689.0,6870.0,1.295,3.196,1---1
GLD,180718.0,,,,180921.0,Down,8.52,70.27,C,119.0,116.31,98.0,1.111,7816.0,2509.0,5096.0,0.5660000000000001,3.196,1---1
GLD,180718.0,,,,180817.0,Up,79.66,19.59,C,115.0,116.31,101.0,2.254,3098.0,982.0,1925.0,0.434,3.196,1---1
GLD,180718.0,,,,180817.0,Up,85.71,9.82,C,117.0,116.31,99.0,1.107,4584.0,4365.0,3466.0,0.384,3.196,1---1
GLD,180718.0,,,,180720.0,Up,11.76,88.24,P,121.0,116.31,96.0,4.968999999999999,153.0,3655.0,-1398.0,-0.695,3.196,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180817.0,Up,20.16,78.55,P,80.0,79.72,100.0,2.002,22620.0,22932.0,14504.0,2.903,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180817.0,Up,97.78,1.97,C,80.0,79.72,100.0,1.21,19269.0,8686.0,18316.0,2.2159999999999997,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180727.0,Up,54.87,22.54,C,77.5,79.72,103.0,2.2319999999999998,2134.0,1594.0,-1585.0,-0.354,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180921.0,Up,49.55,8.11,C,72.5,79.72,110.0,7.425,111.0,1665.0,-555.0,-0.41200000000000003,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180727.0,Up,53.7,38.66,C,77.0,79.72,104.0,2.722,2095.0,1561.0,-1547.0,-0.42100000000000004,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180817.0,Down,2.6,16.33,C,75.0,79.72,106.0,4.754,1537.0,1077.0,-968.0,-0.46,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,190118.0,Up,100.0,0.0,C,65.0,79.72,123.0,14.767000000000001,18.0,965.0,-329.0,-0.486,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180921.0,Down,0.82,99.18,C,70.0,79.72,114.0,9.782,3049.0,1518.0,-588.0,-0.575,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180720.0,Up,53.73,39.68,C,77.0,79.72,104.0,2.8289999999999997,3337.0,2201.0,-2141.0,-0.606,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180720.0,Up,60.86,39.14,C,70.0,79.72,114.0,9.741,1050.0,705.0,-675.0,-0.6579999999999999,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180720.0,Up,29.34,14.41,C,75.0,79.72,106.0,4.763999999999999,4802.0,3035.0,-3004.0,-1.431,2.903,1---1
PG,180718.0,20180731.0,bmo,20180719.0,180720.0,Down,35.96,53.37,C,77.5,79.72,103.0,2.234,10891.0,6588.0,-6578.0,-1.469,2.903,1---1
GOOG,180718.0,,,,180824.0,Up,97.91,1.83,C,1210.0,1195.88,99.0,35.067,382.0,22.0,345.0,1.21,2.717,1---1
GOOG,180718.0,,,,180720.0,Up,44.01,38.21,C,1205.0,1195.88,99.0,5.737,1620.0,465.0,659.0,0.37799999999999995,2.717,1---1
GOOG,180718.0,,,,180720.0,Up,68.35,31.65,C,1140.0,1195.88,105.0,57.408,79.0,442.0,-58.0,-0.33299999999999996,2.717,1---1
GOOG,180718.0,,,,180720.0,Up,83.3,16.25,C,1170.0,1195.88,102.0,30.463,437.0,811.0,-147.0,-0.44799999999999995,2.717,1---1
GOOG,180718.0,,,,180817.0,Down,33.33,66.67,C,1140.0,1195.88,105.0,75.067,3.0,1034.0,-362.0,-2.717,2.717,1---1
GILD,180718.0,20180725.0,amc,,181116.0,Down,42.22,47.29,C,72.5,77.12,106.0,7.499,4460.0,543.0,3447.0,2.585,2.585,1---1
GILD,180718.0,20180725.0,amc,,180720.0,Up,59.75,39.05,C,75.0,77.12,103.0,2.315,3170.0,35359.0,-2229.0,-0.516,2.585,1---1
TSLA,180718.0,20180801.0,amc,,190315.0,Down,45.1,54.9,C,370.0,323.85,88.0,32.181999999999995,1000.0,617.0,800.0,2.575,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190315.0,Down,16.28,66.13,C,380.0,323.85,85.0,29.011,1001.0,275.0,785.0,2.2769999999999997,2.575,1---1
TSLA,180718.0,20180801.0,amc,,180817.0,Up,1.93,56.47,P,350.0,323.85,93.0,37.083,363.0,1941.0,348.0,1.29,2.575,1---1
TSLA,180718.0,20180801.0,amc,,181019.0,Up,97.3,2.7,C,350.0,323.85,93.0,20.075,705.0,354.0,627.0,1.2590000000000001,2.575,1---1
TSLA,180718.0,20180801.0,amc,,180817.0,Up,73.64,21.34,C,350.0,323.85,93.0,9.3,1453.0,4145.0,1200.0,1.1159999999999999,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190118.0,Down,36.45,47.37,C,370.0,323.85,88.0,25.854,513.0,2453.0,382.0,0.988,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190118.0,Down,1.76,66.41,C,380.0,323.85,85.0,22.823,512.0,3758.0,405.0,0.924,2.575,1---1
TSLA,180718.0,20180801.0,amc,,181019.0,Down,91.6,6.0,P,260.0,323.85,125.0,11.529000000000002,667.0,219.0,636.0,0.733,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190621.0,Up,0.0,100.0,P,250.0,323.85,130.0,32.439,232.0,773.0,220.0,0.7140000000000001,2.575,1---1
TSLA,180718.0,20180801.0,amc,,180921.0,Down,86.75,11.92,P,320.0,323.85,101.0,26.609,302.0,1695.0,265.0,0.705,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190621.0,Up,0.0,100.0,P,320.0,323.85,101.0,61.55,102.0,114.0,101.0,0.622,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190118.0,Down,9.13,90.87,C,400.0,323.85,81.0,16.779,1369.0,9165.0,352.0,0.591,2.575,1---1
TSLA,180718.0,20180801.0,amc,,181019.0,Up,99.52,0.48,C,360.0,323.85,90.0,16.746,420.0,781.0,348.0,0.583,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190118.0,Down,98.63,1.37,P,270.0,323.85,120.0,25.296,510.0,6627.0,223.0,0.564,2.575,1---1
TSLA,180718.0,20180801.0,amc,,180720.0,Up,33.43,64.54,P,320.0,323.85,101.0,4.113,3889.0,3638.0,1309.0,0.5379999999999999,2.575,1---1
TSLA,180718.0,20180801.0,amc,,200117.0,Down,97.79,2.21,P,200.0,323.85,162.0,29.86,769.0,10636.0,164.0,0.49,2.575,1---1
TSLA,180718.0,20180801.0,amc,,200117.0,Up,4.0,96.0,P,600.0,323.85,54.0,288.001,25.0,210.0,14.0,0.40299999999999997,2.575,1---1
TSLA,180718.0,20180801.0,amc,,181019.0,Up,96.45,3.55,C,330.0,323.85,98.0,27.976999999999997,169.0,580.0,139.0,0.389,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190621.0,Unknow,0.0,0.0,C,450.0,323.85,72.0,21.85,225.0,379.0,155.0,0.33899999999999997,2.575,1---1
TSLA,180718.0,20180801.0,amc,,180817.0,Down,80.64,18.24,P,320.0,323.85,101.0,19.410999999999998,625.0,4493.0,174.0,0.33799999999999997,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190118.0,Up,64.24,35.45,C,420.0,323.85,77.0,13.314,330.0,2190.0,-238.0,-0.317,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190118.0,Up,1.49,98.02,P,100.0,323.85,324.0,2.495,202.0,28675.0,-1373.0,-0.34299999999999997,2.575,1---1
TSLA,180718.0,20180801.0,amc,,190118.0,Down,1.47,92.82,C,320.0,323.85,101.0,45.59,543.0,3516.0,-132.0,-0.602,2.575,1---1
WDAY,180718.0,20180828.0,amc,,180817.0,Down,2.92,96.69,C,130.0,133.19,102.0,6.287999999999999,4137.0,819.0,4042.0,2.541,2.541,1---1
WDAY,180718.0,20180828.0,amc,,180817.0,Up,0.5,99.43,P,130.0,133.19,102.0,3.05,4023.0,729.0,3825.0,1.167,2.541,1---1
WDAY,180718.0,20180828.0,amc,,180727.0,Down,94.64,5.36,P,130.0,133.19,102.0,1.219,7460.0,49.0,2497.0,0.304,2.541,1---1
WDAY,180718.0,20180828.0,amc,,180720.0,Down,0.12,99.88,C,130.0,133.19,102.0,3.321,4011.0,4387.0,-4001.0,-1.329,2.541,1---1
YNDX,180718.0,20180726.0,bmo,,180817.0,Down,32.18,64.18,C,35.0,38.06,109.0,3.6830000000000003,7995.0,11636.0,-1840.0,-0.6779999999999999,2.52,1---1
YNDX,180718.0,20180726.0,bmo,,180817.0,Up,100.0,0.0,C,30.0,38.06,127.0,8.4,2000.0,16096.0,-3000.0,-2.52,2.52,1---1
RHT,180718.0,20180924.0,amc,,180921.0,Up,98.93,0.9,C,165.0,148.48,90.0,2.479,9916.0,604.0,9772.0,2.4219999999999997,2.4219999999999997,1---1
RHT,180718.0,20180924.0,amc,,180921.0,Down,0.32,99.66,C,170.0,148.48,87.0,1.6280000000000001,9737.0,363.0,9599.0,1.5630000000000002,2.4219999999999997,1---1
SMH,180718.0,,,,180817.0,Up,52.6,47.4,C,103.0,107.12,104.0,5.244,9506.0,6948.0,4501.0,2.3609999999999998,2.3609999999999998,1---1
SMH,180718.0,,,,180817.0,Down,99.87,0.13,P,109.0,107.12,98.0,3.735,1502.0,445.0,1502.0,0.561,2.3609999999999998,1---1
SMH,180718.0,,,,180817.0,Up,87.29,4.41,C,110.0,107.12,97.0,1.2819999999999998,5010.0,12726.0,4294.0,0.551,2.3609999999999998,1---1
NVDA,180718.0,20180816.0,amc,,190118.0,Down,2.49,97.51,C,270.0,251.7,93.0,18.146,1566.0,4416.0,1298.0,2.355,2.355,1---1
NVDA,180718.0,20180816.0,amc,,180831.0,Down,93.08,6.92,P,230.0,251.7,109.0,4.994,2715.0,79.0,2484.0,1.24,2.355,1---1
NVDA,180718.0,20180816.0,amc,,180921.0,Up,78.31,17.23,C,250.0,251.7,101.0,16.365,853.0,4997.0,436.0,0.7140000000000001,2.355,1---1
NVDA,180718.0,20180816.0,amc,,181221.0,Up,92.24,7.76,C,260.0,251.7,97.0,20.866999999999997,232.0,659.0,220.0,0.45899999999999996,2.355,1---1
NVDA,180718.0,20180816.0,amc,,180831.0,Down,99.6,0.0,P,240.0,251.7,105.0,7.55,502.0,6.0,502.0,0.379,2.355,1---1
NVDA,180718.0,20180816.0,amc,,180921.0,Up,0.0,100.0,P,295.0,251.7,85.0,44.483999999999995,82.0,121.0,80.0,0.35600000000000004,2.355,1---1
NVDA,180718.0,20180816.0,amc,,180921.0,Up,89.16,9.36,C,240.0,251.7,105.0,22.599,203.0,4424.0,150.0,0.33899999999999997,2.355,1---1
NVDA,180718.0,20180816.0,amc,,180817.0,Down,15.04,60.11,C,260.0,251.7,97.0,7.6979999999999995,1509.0,5380.0,429.0,0.33,2.355,1---1
MCD,180718.0,20180726.0,bmo,,180727.0,Up,98.07,0.98,C,160.0,157.93,99.0,2.121,10461.0,1156.0,10377.0,2.201,2.201,1---1
MCD,180718.0,20180726.0,bmo,,180817.0,Up,0.32,99.61,P,150.0,157.93,105.0,1.05,10050.0,845.0,10035.0,1.054,2.201,1---1
KHC,180718.0,20180803.0,bmo,,180817.0,Down,59.95,39.92,P,62.5,61.59,99.0,2.386,8079.0,1330.0,7950.0,1.8969999999999998,1.8969999999999998,1---1
KHC,180718.0,20180803.0,bmo,,180817.0,Up,99.1,0.88,C,62.5,61.59,99.0,1.796,8111.0,919.0,8082.0,1.4509999999999998,1.8969999999999998,1---1
KHC,180718.0,20180803.0,bmo,,180817.0,Down,99.84,0.16,P,65.0,61.59,95.0,3.8689999999999998,3077.0,11671.0,3027.0,1.171,1.8969999999999998,1---1
EA,180718.0,20180726.0,amc,,200117.0,Up,99.87,0.13,C,150.0,148.93,99.0,24.7,751.0,453.0,750.0,1.8530000000000002,1.8530000000000002,1---1
EFA,180718.0,,,,180921.0,Down,100.0,0.0,P,66.0,67.89,103.0,0.68,25947.0,70218.0,25936.0,1.764,1.764,1---1
EFA,180718.0,,,,180817.0,Up,41.61,48.64,P,68.0,67.89,100.0,0.731,7253.0,43037.0,-7649.0,-0.5589999999999999,1.764,1---1
BA,180718.0,20180725.0,bmo,20180809.0,180720.0,Down,31.94,67.13,C,340.0,360.23,106.0,20.074,432.0,1823.0,-173.0,-0.34700000000000003,1.7519999999999998,1---1
BA,180718.0,20180725.0,bmo,20180809.0,180720.0,Up,52.19,46.5,C,350.0,360.23,103.0,10.195,686.0,3744.0,-353.0,-0.36,1.7519999999999998,1---1
BA,180718.0,20180725.0,bmo,20180809.0,180727.0,Down,3.42,96.54,C,352.5,360.23,102.0,13.302999999999999,2486.0,2574.0,-1317.0,-1.7519999999999998,1.7519999999999998,1---1
TTWO,180718.0,20180802.0,amc,,190118.0,Down,27.7,72.25,C,130.0,126.81,98.0,11.985,1899.0,1327.0,1460.0,1.75,1.75,1---1
TTWO,180718.0,20180802.0,amc,,180921.0,Up,98.55,0.91,C,130.0,126.81,98.0,6.921,551.0,1614.0,527.0,0.365,1.75,1---1
V,180718.0,20180725.0,amc,,180921.0,Up,63.34,28.28,C,145.0,140.9,97.0,2.667,9863.0,5705.0,6331.0,1.689,1.689,1---1
V,180718.0,20180725.0,amc,,180720.0,Up,89.51,6.94,C,140.0,140.9,101.0,1.103,7310.0,24571.0,-4299.0,-0.474,1.689,1---1
V,180718.0,20180725.0,amc,,180720.0,Up,98.9,0.93,C,137.0,140.9,103.0,3.738,4105.0,5707.0,-3186.0,-1.1909999999999998,1.689,1---1
UNH,180718.0,20181015.0,bmo,,200117.0,Down,0.0,86.8,C,260.0,255.42,98.0,27.335,682.0,1681.0,616.0,1.6840000000000002,1.6840000000000002,1---1
BUD,180718.0,,,,180817.0,Down,2.63,97.23,C,105.0,102.48,98.0,1.653,4145.0,7734.0,-2183.0,-0.361,1.68,1---1
BUD,180718.0,,,,180817.0,Down,1.77,95.17,C,100.0,102.48,102.0,4.393,4287.0,11185.0,-3825.0,-1.68,1.68,1---1
GM,180718.0,20180725.0,bmo,,180817.0,Up,0.08,99.65,P,41.0,39.87,97.0,1.774,11079.0,3915.0,9437.0,1.6740000000000002,1.6740000000000002,1---1
GM,180718.0,20180725.0,bmo,,190118.0,Down,99.4,0.6,P,40.0,39.87,100.0,2.83,2517.0,42864.0,2493.0,0.706,1.6740000000000002,1---1
GM,180718.0,20180725.0,bmo,,180921.0,Up,83.35,16.49,C,42.0,39.87,95.0,0.914,5034.0,3462.0,4268.0,0.39,1.6740000000000002,1---1
GM,180718.0,20180725.0,bmo,,180817.0,Up,46.24,53.6,P,38.0,39.87,105.0,0.474,7617.0,6187.0,7103.0,0.336,1.6740000000000002,1---1
GM,180718.0,20180725.0,bmo,,180720.0,Down,99.3,0.7,P,41.0,39.87,97.0,0.951,11059.0,18373.0,-5935.0,-0.564,1.6740000000000002,1---1
ULTA,180718.0,20180830.0,bmo,,180921.0,Down,85.81,12.35,P,230.0,250.64,109.0,5.886,2833.0,941.0,2818.0,1.659,1.659,1---1
ULTA,180718.0,20180830.0,bmo,,180921.0,Down,99.47,0.46,P,225.0,250.64,111.0,4.756,2831.0,934.0,2823.0,1.3419999999999999,1.659,1---1
ESRX,180718.0,20180801.0,amc,,190118.0,Up,0.87,99.13,P,67.5,77.89,115.0,3.293,2522.0,7531.0,5021.0,1.653,1.653,1---1
ESRX,180718.0,20180801.0,amc,,181116.0,Down,100.0,0.0,P,70.0,77.89,111.0,3.0,5000.0,2371.0,5000.0,1.5,1.653,1---1
ESRX,180718.0,20180801.0,amc,,190118.0,Up,1.91,97.89,P,65.0,77.89,120.0,2.895,2565.0,15054.0,4953.0,1.4340000000000002,1.653,1---1
ESRX,180718.0,20180801.0,amc,,190118.0,Down,92.93,5.84,P,75.0,77.89,104.0,5.502000000000001,891.0,38421.0,786.0,0.43200000000000005,1.653,1---1
PLNT,180718.0,,,,180817.0,Down,97.86,0.6,P,50.0,49.04,98.0,3.1860000000000004,5183.0,455.0,5150.0,1.641,1.641,1---1
PLNT,180718.0,,,,180817.0,Up,0.21,99.79,P,45.0,49.04,109.0,1.102,10022.0,356.0,10001.0,1.102,1.641,1---1
PLNT,180718.0,,,,181116.0,Down,30.47,64.53,C,50.0,49.04,98.0,4.279,1559.0,265.0,1051.0,0.45,1.641,1---1
PLNT,180718.0,,,,180817.0,Up,95.32,4.4,C,55.0,49.04,89.0,0.845,5323.0,187.0,5255.0,0.444,1.641,1---1
CVNA,180718.0,20180808.0,amc,,181116.0,Down,1.86,98.14,C,45.0,46.83,104.0,7.824,2040.0,183.0,1944.0,1.521,1.521,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180803.0,Up,92.71,4.58,C,110.0,105.12,96.0,0.733,18190.0,365.0,17760.0,1.301,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180817.0,Up,50.4,43.97,C,105.0,105.12,100.0,2.9939999999999998,5208.0,24389.0,2546.0,0.762,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,200117.0,Up,0.35,99.65,P,92.5,105.12,114.0,6.13,853.0,1003.0,846.0,0.519,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180727.0,Down,43.01,43.41,C,105.0,105.12,100.0,2.35,3948.0,2230.0,1614.0,0.379,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180824.0,Up,42.23,31.01,C,106.0,105.12,99.0,2.697,1506.0,239.0,1282.0,0.34600000000000003,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180921.0,Up,26.45,50.1,P,105.0,105.12,100.0,3.737,1036.0,2542.0,907.0,0.33899999999999997,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180803.0,Down,30.01,61.36,C,106.0,105.12,99.0,2.125,2236.0,805.0,1560.0,0.331,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180727.0,Up,48.54,31.56,C,106.0,105.12,99.0,1.8719999999999999,3321.0,2573.0,1683.0,0.315,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,200117.0,Up,54.88,40.0,C,100.0,105.12,105.0,15.754000000000001,215.0,10253.0,199.0,0.313,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180720.0,Down,30.46,46.72,C,100.0,105.12,105.0,5.465,3335.0,29912.0,-655.0,-0.358,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180824.0,Up,55.0,42.5,C,108.0,105.12,97.0,1.8659999999999999,80.0,5247.0,-2162.0,-0.40299999999999997,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,190118.0,Up,12.63,83.76,P,92.5,105.12,114.0,2.126,3024.0,13974.0,-2045.0,-0.435,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180720.0,Up,55.44,37.17,C,106.0,105.12,99.0,1.4980000000000002,15383.0,24588.0,-3142.0,-0.47100000000000003,1.455,1---1
MSFT,180718.0,20180719.0,amc,20180815.0,180803.0,Up,97.33,1.82,C,109.0,105.12,96.0,0.98,15620.0,15620.0,-14853.0,-1.455,1.455,1---1
BSX,180718.0,20180725.0,bmo,,180817.0,Up,88.76,8.86,C,34.0,33.74,99.0,1.327,11804.0,2143.0,10466.0,1.389,1.389,1---1
IBM,180718.0,20180718.0,amc,,190621.0,Down,91.0,9.0,P,145.0,144.52,100.0,12.514000000000001,1111.0,1343.0,1109.0,1.3880000000000001,1.3880000000000001,1---1
IBM,180718.0,20180718.0,amc,,180831.0,Up,99.76,0.2,C,150.0,144.52,96.0,1.6680000000000001,5021.0,3.0,5014.0,0.8370000000000001,1.3880000000000001,1---1
IBM,180718.0,20180718.0,amc,,180817.0,Up,73.16,23.74,C,150.0,144.52,96.0,1.517,6248.0,5944.0,3742.0,0.568,1.3880000000000001,1---1
IBM,180718.0,20180718.0,amc,,180720.0,Up,49.45,45.3,C,144.0,144.52,100.0,3.197,3161.0,1109.0,1660.0,0.531,1.3880000000000001,1---1
IBM,180718.0,20180718.0,amc,,180720.0,Down,49.76,50.24,C,120.0,144.52,120.0,23.34,422.0,65.0,212.0,0.495,1.3880000000000001,1---1
IBM,180718.0,20180718.0,amc,,200117.0,Down,45.56,38.03,P,135.0,144.52,107.0,11.282,518.0,1318.0,300.0,0.33799999999999997,1.3880000000000001,1---1
IBM,180718.0,20180718.0,amc,,180727.0,Down,53.39,31.04,P,140.0,144.52,103.0,1.739,2094.0,800.0,1768.0,0.307,1.3880000000000001,1---1
IBM,180718.0,20180718.0,amc,,180720.0,Up,46.41,45.58,C,145.0,144.52,100.0,2.468,9548.0,25686.0,-1396.0,-0.345,1.3880000000000001,1---1
ADBE,180718.0,20180913.0,amc,,180817.0,Up,0.13,99.81,P,265.0,259.78,98.0,9.359,1547.0,169.0,1482.0,1.3869999999999998,1.3869999999999998,1---1
ADBE,180718.0,20180913.0,amc,,180817.0,Up,86.69,11.77,C,265.0,259.78,98.0,4.545,1954.0,2004.0,1519.0,0.69,1.3869999999999998,1---1
ADBE,180718.0,20180913.0,amc,,180817.0,Down,39.18,39.64,C,260.0,259.78,100.0,6.83,1294.0,1439.0,612.0,0.418,1.3869999999999998,1---1
ADBE,180718.0,20180913.0,amc,,200117.0,Up,98.92,1.08,C,270.0,259.78,96.0,36.55,93.0,116.0,88.0,0.322,1.3869999999999998,1---1
BPY,180718.0,,,,180921.0,Down,43.7,5.34,P,25.0,19.31,77.0,7.183,4416.0,40798.0,1884.0,1.3530000000000002,1.3530000000000002,1---1
UBNT,180718.0,20180801.0,bmo,,190118.0,Down,15.58,81.82,C,50.0,89.0,178.0,39.1,77.0,2034.0,-338.0,-1.3219999999999998,1.3219999999999998,1---1
HLT,180718.0,20180725.0,bmo,,180817.0,Up,86.65,11.69,C,85.0,82.96,98.0,1.37,11547.0,1185.0,9509.0,1.3030000000000002,1.3030000000000002,1---1
CPB,180718.0,20180829.0,bmo,,181116.0,Up,99.66,0.34,C,42.0,40.17,96.0,2.56,5017.0,5398.0,5001.0,1.28,1.28,1---1
CPB,180718.0,20180829.0,bmo,,180817.0,Up,0.17,99.6,P,38.0,40.17,106.0,0.6409999999999999,5195.0,1687.0,5102.0,0.327,1.28,1---1
AVGO,180718.0,20180820.0,amc,,200117.0,Up,95.96,4.04,C,220.0,208.78,95.0,24.561999999999998,594.0,1363.0,504.0,1.238,1.238,1---1
AVGO,180718.0,20180820.0,amc,,180921.0,Up,0.93,96.28,P,210.0,208.78,99.0,11.241,752.0,1674.0,744.0,0.836,1.238,1---1
AVGO,180718.0,20180820.0,amc,,200117.0,Up,90.6,8.39,C,230.0,208.78,91.0,20.894000000000002,298.0,163.0,190.0,0.397,1.238,1---1
AVGO,180718.0,20180820.0,amc,,200117.0,Up,85.66,14.34,C,240.0,208.78,87.0,17.759,272.0,470.0,223.0,0.396,1.238,1---1
AVGO,180718.0,20180820.0,amc,,200117.0,Up,96.71,1.18,C,250.0,208.78,84.0,14.959000000000001,425.0,1264.0,232.0,0.34700000000000003,1.238,1---1
AVGO,180718.0,20180820.0,amc,,180921.0,Up,80.43,16.56,C,210.0,208.78,99.0,10.665,598.0,3547.0,325.0,0.34700000000000003,1.238,1---1
AVGO,180718.0,20180820.0,amc,,180720.0,Down,20.96,77.83,C,207.5,208.78,101.0,3.113,1565.0,901.0,1051.0,0.327,1.238,1---1
AVGO,180718.0,20180820.0,amc,,180817.0,Up,0.0,100.0,P,250.0,208.78,84.0,40.4,2.0,166.0,-85.0,-0.34299999999999997,1.238,1---1
AVGO,180718.0,20180820.0,amc,,180817.0,Down,25.68,3.38,P,260.0,208.78,80.0,50.75,148.0,168.0,-123.0,-0.624,1.238,1---1
AVGO,180718.0,20180820.0,amc,,180720.0,Up,16.79,31.3,P,230.0,208.78,91.0,20.854,131.0,1607.0,-451.0,-0.941,1.238,1---1
MT,180718.0,,,,180921.0,Down,1.68,98.25,C,32.0,30.97,97.0,1.188,10220.0,421.0,10208.0,1.213,1.213,1---1
MT,180718.0,,,,180921.0,Up,0.63,99.37,P,28.0,30.97,111.0,0.638,10084.0,655.0,10081.0,0.643,1.213,1---1
NAV,180718.0,20180904.0,bmo,,181019.0,Up,50.0,0.0,C,43.0,42.23,98.0,3.25,3700.0,35.0,3700.0,1.203,1.203,1---1
BIDU,180718.0,20180731.0,amc,,180817.0,Down,2.71,84.55,C,240.0,269.42,112.0,30.971999999999998,479.0,2818.0,-378.0,-1.171,1.171,1---1
QCOM,180718.0,20180725.0,amc,20180904.0,180720.0,Up,0.05,99.94,P,60.0,58.76,98.0,1.484,7986.0,11878.0,7843.0,1.1640000000000001,1.1640000000000001,1---1
XOM,180718.0,20180727.0,bmo,,180720.0,Down,70.9,29.1,P,85.0,82.22,97.0,3.025,134.0,5992.0,-3788.0,-1.146,1.146,1---1
USO,180718.0,,,,181019.0,Down,99.3,0.67,P,14.0,14.1,101.0,0.767,7191.0,36244.0,-7101.0,-0.544,1.126,1---1
USO,180718.0,,,,180817.0,Down,30.26,66.97,C,14.0,14.1,101.0,0.441,1841.0,110814.0,-25513.0,-1.126,1.126,1---1
BAC,180718.0,20181015.0,bmo,,180817.0,Down,21.93,77.74,C,30.0,30.13,100.0,0.722,20214.0,105261.0,10540.0,0.7609999999999999,1.125,1---1
BAC,180718.0,20181015.0,bmo,,180720.0,Up,22.45,77.52,P,30.0,30.13,100.0,0.145,40656.0,98380.0,27017.0,0.391,1.125,1---1
BAC,180718.0,20181015.0,bmo,,180810.0,Up,83.11,1.9,C,29.0,30.13,104.0,1.4040000000000001,4636.0,5959.0,-2253.0,-0.316,1.125,1---1
BAC,180718.0,20181015.0,bmo,,190118.0,Down,46.48,53.52,C,27.0,30.13,112.0,3.9189999999999996,142.0,59278.0,-813.0,-0.319,1.125,1---1
BAC,180718.0,20181015.0,bmo,,190118.0,Up,30.52,69.48,P,30.0,30.13,100.0,1.723,1409.0,114529.0,-2150.0,-0.37,1.125,1---1
BAC,180718.0,20181015.0,bmo,,180720.0,Up,56.03,43.57,C,29.0,30.13,104.0,1.133,14114.0,114927.0,-3413.0,-0.387,1.125,1---1
BAC,180718.0,20181015.0,bmo,,190118.0,Up,93.14,6.77,C,25.0,30.13,121.0,5.672000000000001,2158.0,166861.0,-1984.0,-1.125,1.125,1---1
WB,180718.0,20180807.0,bmo,,181019.0,Up,0.46,99.08,P,90.0,89.51,99.0,7.46,1516.0,939.0,1504.0,1.122,1.122,1---1
WB,180718.0,20180807.0,bmo,,180720.0,Up,17.65,58.82,P,100.0,89.51,90.0,10.568,17.0,1766.0,-940.0,-0.993,1.122,1---1
